dateReunion,adresse,idRepas
2023-05-13,rue de Mendès 47183 Pereznec,1920222166
2022-07-07,"69, chemin Le Goff 62402 Saint David",9533395560
2023-01-03,"28, rue Rodrigues 95203 Gilbert",2395881420
2022-06-15,"87, boulevard Élise Schmitt 45371 Sainte Diane",6258285716
2020-12-29,boulevard de Ribeiro 90180 Ruiz-les-Bains,2700720507
2021-08-20,"8, chemin Fernandez 47926 Henry-les-Bains",5039442422
2023-02-09,"15, chemin de Durand 75909 Moreau",3173092786
2021-01-19,"1, boulevard Coste 89602 Delattre-sur-Raymond",2368606894
2022-01-28,"2, avenue Adèle Jean 20179 Sainte AndréeVille",5353449584
2024-02-05,"83, rue Charles Diallo 71417 MaréchalVille",4229550796
2020-10-21,"8, chemin Fernandez 47926 Henry-les-Bains",8177030563
2024-03-08,"24, rue Robert 75624 Benoit-sur-Aubert",6339962904
2021-11-24,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2826173895
2022-01-07,"28, rue Rodrigues 95203 Gilbert",7494527871
2020-05-09,"690, boulevard Constance Martinez 69634 Lucas",5620908988
2022-12-19,"48, boulevard Muller 71270 Klein-sur-Mer",8534230829
2023-10-27,"27, rue Girard 17980 Lacombe-les-Bains",9438076100
2023-10-14,"38, chemin Julien 15846 Peron-sur-Grenier",8534230829
2022-01-24,"42, rue Delattre 30953 Vallée",6339962904
2024-02-05,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",5289310499
2021-04-10,"61, boulevard de Blanc 67736 Sainte Simonenec",9492371465
2021-10-30,"12, chemin Letellier 83914 Jacquet",6706153341
2020-01-03,chemin de Faivre 97611 Saint Alfred-sur-Mer,6852238187
2020-12-14,"12, chemin Letellier 83914 Jacquet",3473904497
2020-12-17,"42, rue Delattre 30953 Vallée",9244434900
2020-10-28,rue de Mendès 47183 Pereznec,1853829103
2022-01-18,"27, rue Girard 17980 Lacombe-les-Bains",2897885177
2023-01-04,"87, chemin de Lemaire 48306 Saint Valérienec",8398988598
2020-09-26,boulevard de Ribeiro 90180 Ruiz-les-Bains,5384610201
2020-11-25,"83, rue Charles Diallo 71417 MaréchalVille",6887348307
2024-01-13,"92, rue de Cousin 56814 Saint Adrienne",1247763124
2021-12-27,"82, boulevard Lemoine 54413 Sainte Margotnec",3005393867
2020-09-25,rue de Mendès 47183 Pereznec,8992068545
2023-07-07,"75, avenue de Michel 81614 Meunierdan",1436002599
2020-05-28,"6, boulevard Dumont 10478 Pottier",6339962904
2024-01-16,"13, rue Ferreira 75434 Legendre-sur-Mer",8359085723
2020-05-24,boulevard de Ribeiro 90180 Ruiz-les-Bains,4662634394
2021-12-05,"38, chemin Julien 15846 Peron-sur-Grenier",5039442422
2022-06-10,"92, rue de Cousin 56814 Saint Adrienne",1717013066
2023-01-31,avenue Gilles 06756 Petit,4662634394
2021-05-10,"23, boulevard Patrick Boulanger 22560 Sainte Margo",7558078163
2020-02-29,"79, chemin de Thibault 97228 Mahe",8865546338
2021-11-30,"55, chemin Denis Dufour 95266 Chartier",1936316918
2020-03-23,"83, rue Charles Diallo 71417 MaréchalVille",6258285716
2022-02-04,"87, boulevard Élise Schmitt 45371 Sainte Diane",8249154777
2021-02-11,"87, chemin de Lemaire 48306 Saint Valérienec",1915939527
2020-02-24,"12, chemin Letellier 83914 Jacquet",5256871839
2020-01-18,"435, boulevard Frédéric Texier 56186 Saint Victorn",2383688471
2023-02-24,"8, chemin Fernandez 47926 Henry-les-Bains",7057124365
2021-01-30,"690, boulevard Constance Martinez 69634 Lucas",6706153341
2023-01-06,"2, avenue Adèle Jean 20179 Sainte AndréeVille",8102096044
2021-07-31,"8, rue Dumas 32441 David",6452773657
2024-02-12,"38, chemin Julien 15846 Peron-sur-Grenier",7855904851
2021-12-06,"28, rue Rodrigues 95203 Gilbert",9036253359
2020-05-14,"11, avenue Carlier 57944 Legrand",4823654673
2026-03-13,"2, avenue de Raynaud 39343 Jourdan",2195443312
2020-01-24,"18, avenue Descamps 62353 Saint Margaux",1673624259
2020-04-27,"24, rue Robert 75624 Benoit-sur-Aubert",8887217737
2022-01-17,rue de Tanguy 44327 Sainte Antoine,7855904851
2023-03-20,"943, avenue de Vallée 53176 Le Rouxboeuf",6887348307
2022-02-04,"20, chemin de Pineau 26928 Fernandez",3723076500
2021-08-11,"27, rue Girard 17980 Lacombe-les-Bains",5620908988
2026-01-07,"6, boulevard Dumont 10478 Pottier",9775284386
2023-02-14,"79, chemin de Thibault 97228 Mahe",7667804790
2024-12-17,"92, rue de Gaillard 02327 ReyBourg",6339962904
2022-02-15,"8, boulevard de Weiss 12784 Saint Luc",8356700860
2022-01-29,"12, chemin Letellier 83914 Jacquet",6997039885
2020-01-11,"42, rue Delattre 30953 Vallée",9939612970
2024-02-24,"11, avenue Carlier 57944 Legrand",3409098809
2023-01-04,"28, rue Rodrigues 95203 Gilbert",8299141107
2020-08-22,"8, chemin Fernandez 47926 Henry-les-Bains",6756762858
2023-12-18,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",7057124365
2020-01-19,"11, avenue Carlier 57944 Legrand",8927419432
2020-02-05,"8, rue Dumas 32441 David",2368606894
2021-01-25,"2, avenue de Raynaud 39343 Jourdan",1247763124
2020-02-06,"16, boulevard Barre 97373 Sainte LuceVille",3329921421
2021-08-20,"943, avenue de Vallée 53176 Le Rouxboeuf",8810708609
2025-02-09,"83, rue Raymond Bourgeois 48520 Ollivier",9562240268
2025-09-19,"82, boulevard Lemoine 54413 Sainte Margotnec",7667804790
2022-02-20,"8, rue Dumas 32441 David",8359085723
2022-01-03,"8, chemin Fernandez 47926 Henry-les-Bains",2383688471
2022-12-05,rue De Sousa 82879 Roche,8810708609
2020-11-22,"28, rue Rodrigues 95203 Gilbert",9481488753
2020-01-04,"92, rue de Cousin 56814 Saint Adrienne",2417383063
2023-02-26,"37, avenue Pierre Rodriguez 97636 Baron",6997039885
2021-02-16,"83, rue Raymond Bourgeois 48520 Ollivier",6179561231
2021-05-05,"83, rue Raymond Bourgeois 48520 Ollivier",9584294661
2023-08-25,avenue Gilles 06756 Petit,2659218649
2022-02-14,"6, boulevard Dumont 10478 Pottier",9775284386
2021-04-07,"2, avenue Adèle Jean 20179 Sainte AndréeVille",7736347226
2022-12-04,"61, boulevard de Blanc 67736 Sainte Simonenec",2884983029
2024-01-23,"16, boulevard Barre 97373 Sainte LuceVille",9296871511
2023-09-17,rue De Sousa 82879 Roche,6891783418
2022-12-06,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",6706153341
2024-01-16,"83, rue Raymond Bourgeois 48520 Ollivier",5719877351
2020-09-06,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",1936316918
2024-01-01,"87, boulevard Élise Schmitt 45371 Sainte Diane",2975809098
2020-01-16,"690, boulevard Constance Martinez 69634 Lucas",9007637046
2023-12-02,"1, boulevard Coste 89602 Delattre-sur-Raymond",1400929644
2023-12-04,"435, boulevard Frédéric Texier 56186 Saint Victorn",9296871511
2023-12-25,"18, avenue Descamps 62353 Saint Margaux",6039767575
2024-09-03,"61, boulevard de Blanc 67736 Sainte Simonenec",6756762858
2022-05-17,"55, chemin Denis Dufour 95266 Chartier",7057124365
2022-02-23,"2, avenue de Raynaud 39343 Jourdan",9541483757
2021-09-15,"943, avenue de Vallée 53176 Le Rouxboeuf",2700720507
2021-12-23,rue de Mendès 47183 Pereznec,3029896198
2020-11-24,"435, boulevard Frédéric Texier 56186 Saint Victorn",2417383063
2021-12-01,"38, chemin Julien 15846 Peron-sur-Grenier",7992219992
2023-03-30,"42, rue Delattre 30953 Vallée",9584294661
2022-03-03,"12, chemin Letellier 83914 Jacquet",7444184806
2021-01-21,"8, boulevard de Weiss 12784 Saint Luc",7057124365
2020-12-22,"82, boulevard Lemoine 54413 Sainte Margotnec",2645305745
2024-02-16,"87, chemin de Lemaire 48306 Saint Valérienec",8201618583
2024-01-30,"92, rue de Cousin 56814 Saint Adrienne",3606806005
2020-01-04,"24, rue Robert 75624 Benoit-sur-Aubert",7057124365
2020-02-20,"37, avenue Pierre Rodriguez 97636 Baron",9226452068
2024-02-20,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",3173092786
2023-05-22,"943, avenue de Vallée 53176 Le Rouxboeuf",8992068545
2021-10-09,"82, boulevard Lemoine 54413 Sainte Margotnec",8359085723
2021-09-06,"943, avenue de Vallée 53176 Le Rouxboeuf",3473904497
2020-12-23,rue de Mendès 47183 Pereznec,1936316918
2021-03-16,"20, chemin de Pineau 26928 Fernandez",2782039360
2022-11-12,"8, rue Dumas 32441 David",2630164426
2020-07-22,"23, boulevard Patrick Boulanger 22560 Sainte Margo",2373044999
2022-03-21,"83, rue Raymond Bourgeois 48520 Ollivier",3247559299
2021-11-09,avenue Gilles 06756 Petit,1510576435
2023-01-07,"20, chemin de Pineau 26928 Fernandez",6168859445
2022-08-01,"92, rue de Gaillard 02327 ReyBourg",8148827346
2024-03-05,"29, chemin de Maréchal 31762 Pascal-sur-Joly",1534832863
2021-01-31,rue de Mendès 47183 Pereznec,7266266076
2022-08-09,"27, rue Girard 17980 Lacombe-les-Bains",2578488479
2022-01-27,"943, avenue de Vallée 53176 Le Rouxboeuf",2659218649
2022-12-23,"20, chemin de Pineau 26928 Fernandez",6522548736
2024-01-04,"28, rue Rodrigues 95203 Gilbert",8089011446
2024-02-24,rue De Sousa 82879 Roche,7494527871
2021-11-24,"59, boulevard de Vallet 67649 Perrotboeuf",4908711034
2024-09-25,"1, boulevard Coste 89602 Delattre-sur-Raymond",1936316918
2022-01-28,"1, boulevard Coste 89602 Delattre-sur-Raymond",1936316918
2022-10-08,"11, avenue Carlier 57944 Legrand",5215499743
2022-11-16,"8, rue Dumas 32441 David",1400929644
2023-10-30,"87, chemin de Lemaire 48306 Saint Valérienec",7667804790
2021-05-21,"37, avenue Pierre Rodriguez 97636 Baron",5213702416
2020-05-30,"1, boulevard Coste 89602 Delattre-sur-Raymond",4229550796
2021-02-10,"13, rue Ferreira 75434 Legendre-sur-Mer",1453466485
2020-01-31,rue de Tanguy 44327 Sainte Antoine,3247559299
2023-03-06,avenue Gilles 06756 Petit,1932326754
2023-02-13,rue de Mendès 47183 Pereznec,9562240268
2022-01-13,"83, rue Charles Diallo 71417 MaréchalVille",2424751266
2023-01-08,"8, rue Dumas 32441 David",4202068271
2021-01-26,"435, boulevard Frédéric Texier 56186 Saint Victorn",9492371465
2022-02-15,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",4229550796
2024-01-02,rue De Sousa 82879 Roche,9492371465
2022-07-18,"37, avenue Pierre Rodriguez 97636 Baron",9331175119
2020-04-30,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",3176559923
2021-04-14,"24, rue Robert 75624 Benoit-sur-Aubert",3398897037
2021-12-13,"38, chemin Julien 15846 Peron-sur-Grenier",6274822489
2026-01-18,"83, rue Charles Diallo 71417 MaréchalVille",6039767575
2022-02-13,"24, rue Robert 75624 Benoit-sur-Aubert",1189575492
2022-11-08,"12, chemin Letellier 83914 Jacquet",3390468257
2022-08-04,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",7423679684
2021-11-14,"13, rue Ferreira 75434 Legendre-sur-Mer",1730111678
2023-05-03,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",8927419432
2024-12-05,"92, rue de Gaillard 02327 ReyBourg",5039442422
2022-03-30,"75, avenue de Michel 81614 Meunierdan",5256871839
2020-01-08,"23, boulevard Patrick Boulanger 22560 Sainte Margo",1436002599
2021-12-29,"37, avenue Pierre Rodriguez 97636 Baron",1409383544
2022-12-23,"82, boulevard Lemoine 54413 Sainte Margotnec",3872255251
2020-12-15,"27, rue Girard 17980 Lacombe-les-Bains",5620908988
2021-04-13,"48, boulevard Muller 71270 Klein-sur-Mer",4793140050
2022-09-28,"38, chemin Julien 15846 Peron-sur-Grenier",7494527871
2023-09-20,"11, avenue Carlier 57944 Legrand",2383688471
2024-07-21,"92, rue de Cousin 56814 Saint Adrienne",9946124751
2021-02-10,"15, chemin de Durand 75909 Moreau",4229550796
2026-02-01,"943, avenue de Vallée 53176 Le Rouxboeuf",7389581584
2021-12-19,"75, avenue de Michel 81614 Meunierdan",2395881420
2023-12-15,rue de Mendès 47183 Pereznec,8865546338
2020-07-28,"11, avenue Carlier 57944 Legrand",7657538937
2022-01-21,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2582535917
2021-02-02,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",3473904497
2024-01-12,"13, rue Ferreira 75434 Legendre-sur-Mer",9485348523
2021-10-20,"55, chemin Denis Dufour 95266 Chartier",5353449584
2021-09-13,"87, boulevard Élise Schmitt 45371 Sainte Diane",2782039360
2023-10-10,"943, avenue de Vallée 53176 Le Rouxboeuf",2497038580
2020-02-07,"92, rue de Cousin 56814 Saint Adrienne",5353449584
2020-02-22,"38, chemin Julien 15846 Peron-sur-Grenier",8534230829
2022-11-13,"13, rue Ferreira 75434 Legendre-sur-Mer",4031568901
2023-11-10,"435, boulevard Frédéric Texier 56186 Saint Victorn",3247559299
2024-01-09,"15, chemin de Durand 75909 Moreau",6145055196
2020-12-24,avenue Gilles 06756 Petit,8211983103
2022-01-26,"69, chemin Le Goff 62402 Saint David",6145055196
2021-05-12,"435, boulevard Frédéric Texier 56186 Saint Victorn",8201618583
2023-12-25,"8, rue Dumas 32441 David",7889246495
2022-01-26,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",5298902321
2020-12-15,"8, chemin Fernandez 47926 Henry-les-Bains",4962294046
2024-02-26,"8, boulevard de Weiss 12784 Saint Luc",3329921421
2023-02-16,"435, boulevard Frédéric Texier 56186 Saint Victorn",6891783418
2020-01-16,"83, rue Raymond Bourgeois 48520 Ollivier",7190638023
2023-09-16,"8, boulevard de Weiss 12784 Saint Luc",8887217737
2023-07-05,"92, rue de Cousin 56814 Saint Adrienne",6179561231
2022-01-15,"12, chemin Letellier 83914 Jacquet",1486061590
2023-02-23,rue de Tanguy 44327 Sainte Antoine,1189575492
2020-02-28,"61, boulevard de Blanc 67736 Sainte Simonenec",4662634394
2020-01-06,"2, avenue de Raynaud 39343 Jourdan",1564195561
2024-01-23,"69, chemin Le Goff 62402 Saint David",2645305745
2023-10-23,"51, boulevard de Jean 97679 Sainte Valérieboeuf",2582535917
2022-01-20,"11, avenue Carlier 57944 Legrand",4793140050
2020-01-14,"82, boulevard Lemoine 54413 Sainte Margotnec",3329921421
2023-05-19,"69, chemin Le Goff 62402 Saint David",3180759815
2022-12-12,"59, boulevard de Vallet 67649 Perrotboeuf",3005393867
2023-09-24,"87, chemin de Lemaire 48306 Saint Valérienec",8359085723
2021-07-10,"59, boulevard de Vallet 67649 Perrotboeuf",3390468257
2020-01-13,"16, boulevard Barre 97373 Sainte LuceVille",4076708488
2025-09-15,"20, chemin de Pineau 26928 Fernandez",4583404796
2022-07-02,"20, chemin de Pineau 26928 Fernandez",3173092786
2023-10-29,"24, rue Robert 75624 Benoit-sur-Aubert",8102096044
2020-10-20,avenue Gilles 06756 Petit,8487821390
2021-01-15,"55, chemin Denis Dufour 95266 Chartier",9036253359
2021-03-31,"435, boulevard Frédéric Texier 56186 Saint Victorn",5213702416
2021-12-09,"11, avenue Carlier 57944 Legrand",1936316918
2023-08-15,"87, boulevard Élise Schmitt 45371 Sainte Diane",4793140050
2021-07-27,"12, chemin Letellier 83914 Jacquet",1534832863
2020-09-18,"87, chemin de Lemaire 48306 Saint Valérienec",9296871511
2020-02-09,"1, boulevard Coste 89602 Delattre-sur-Raymond",9388200961
2022-03-28,"8, chemin Fernandez 47926 Henry-les-Bains",3247559299
2022-05-10,"20, chemin de Pineau 26928 Fernandez",2659218649
2022-11-08,boulevard de Ribeiro 90180 Ruiz-les-Bains,8356700860
2021-04-30,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",4031568901
2024-01-17,"1, boulevard Coste 89602 Delattre-sur-Raymond",6145055196
2023-02-22,"87, chemin de Lemaire 48306 Saint Valérienec",8865546338
2024-02-15,"75, avenue de Michel 81614 Meunierdan",6852238187
2023-11-23,"82, boulevard Lemoine 54413 Sainte Margotnec",4793140050
2020-04-17,"48, boulevard Muller 71270 Klein-sur-Mer",2417383063
2023-07-12,"82, boulevard Lemoine 54413 Sainte Margotnec",8398988598
2021-02-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",1400929644
2020-01-07,"18, avenue Descamps 62353 Saint Margaux",1510576435
2020-11-02,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert",2195443312
2023-02-01,"1, boulevard Coste 89602 Delattre-sur-Raymond",7401860495
2022-02-12,"15, chemin de Durand 75909 Moreau",2884983029
2023-02-05,"2, avenue de Raynaud 39343 Jourdan",3872255251
2020-09-07,"8, boulevard de Weiss 12784 Saint Luc",8299141107
2021-02-13,"8, rue Dumas 32441 David",8356700860
2021-03-02,"23, boulevard Patrick Boulanger 22560 Sainte Margo",2782039360
2024-01-19,boulevard de Ribeiro 90180 Ruiz-les-Bains,7736347226
2022-01-01,"61, boulevard de Blanc 67736 Sainte Simonenec",5918131569
2022-12-14,"16, boulevard Barre 97373 Sainte LuceVille",1717013066
2023-03-23,"2, avenue de Raynaud 39343 Jourdan",5353449584
2023-04-24,"1, boulevard Coste 89602 Delattre-sur-Raymond",4400649560
2020-12-18,"75, avenue de Michel 81614 Meunierdan",2195443312
2023-02-07,"20, chemin de Pineau 26928 Fernandez",9438076100
2020-02-16,"59, boulevard de Vallet 67649 Perrotboeuf",8810708609
2021-01-26,"87, boulevard Élise Schmitt 45371 Sainte Diane",1552636347
2022-05-14,"16, boulevard Barre 97373 Sainte LuceVille",8020970533
2021-10-14,rue de Mendès 47183 Pereznec,1590741639
2022-01-19,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2645305745
2021-02-23,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",7266266076
2023-10-08,chemin de Faivre 97611 Saint Alfred-sur-Mer,7855904851
2024-01-18,"42, rue Delattre 30953 Vallée",7263759603
2024-02-22,"83, rue Charles Diallo 71417 MaréchalVille",1510576435
2020-07-25,"943, avenue de Vallée 53176 Le Rouxboeuf",6891783418
2020-02-15,boulevard de Ribeiro 90180 Ruiz-les-Bains,2895285531
2021-10-04,"1, boulevard Coste 89602 Delattre-sur-Raymond",3176559923
2022-07-30,"79, chemin de Thibault 97228 Mahe",8152324423
2023-04-23,"8, chemin Fernandez 47926 Henry-les-Bains",5061867847
2021-01-25,avenue Gilles 06756 Petit,3473904497
2021-03-20,boulevard de Ribeiro 90180 Ruiz-les-Bains,2383688471
2024-02-07,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",1792834852
2022-12-01,"37, avenue Pierre Rodriguez 97636 Baron",4962294046
2024-01-25,"16, boulevard Barre 97373 Sainte LuceVille",7266266076
2022-12-30,avenue Gilles 06756 Petit,1079519294
2020-01-12,"8, rue Dumas 32441 David",9533395560
2020-02-10,"2, avenue de Raynaud 39343 Jourdan",8887217737
2023-12-10,"82, boulevard Lemoine 54413 Sainte Margotnec",9562240268
2023-03-30,"61, boulevard de Blanc 67736 Sainte Simonenec",4076708488
2021-12-15,avenue Gilles 06756 Petit,3176559923
2021-01-23,"79, chemin de Thibault 97228 Mahe",9007637046
2020-01-13,"6, boulevard Dumont 10478 Pottier",9226452068
2023-03-11,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",3409098809
2020-06-28,"87, boulevard Élise Schmitt 45371 Sainte Diane",8249154777
2020-02-11,"87, chemin de Lemaire 48306 Saint Valérienec",9007637046
2023-02-08,rue De Sousa 82879 Roche,4031568901
2020-12-18,"12, chemin Letellier 83914 Jacquet",2424751266
2020-04-10,"48, boulevard Muller 71270 Klein-sur-Mer",1534832863
2022-07-21,rue De Sousa 82879 Roche,1079519294
2020-02-18,"11, avenue Carlier 57944 Legrand",3182569704
2020-02-07,"92, rue de Gaillard 02327 ReyBourg",3247559299
2024-01-08,avenue Gilles 06756 Petit,6522548736
2024-01-23,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain",2424751266
2023-01-23,"85, avenue Margaux Fernandez 24712 Saint Julie-sur",5719877351
2022-03-02,"37, avenue Pierre Rodriguez 97636 Baron",1453466485
2023-11-29,"435, boulevard Frédéric Texier 56186 Saint Victorn",1378229551
2021-01-24,"83, rue Raymond Bourgeois 48520 Ollivier",5256871839
2020-10-02,"59, boulevard de Vallet 67649 Perrotboeuf",4076708488
2024-02-19,"24, rue Robert 75624 Benoit-sur-Aubert",2630164426
2022-01-02,"38, chemin Julien 15846 Peron-sur-Grenier",7015375564
2022-07-24,"2, avenue Adèle Jean 20179 Sainte AndréeVille",6852238187
2024-02-01,"12, chemin Letellier 83914 Jacquet",7610399927
2021-08-31,"11, avenue Carlier 57944 Legrand",5280213416
2020-03-10,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",3973728313
2021-02-19,"37, avenue Pierre Rodriguez 97636 Baron",8152324423
2022-02-27,"29, chemin de Maréchal 31762 Pascal-sur-Joly",7389581584
2023-07-07,"42, rue Delattre 30953 Vallée",2121997018
2022-09-13,"79, chemin de Thibault 97228 Mahe",5168465376
2021-02-04,avenue Gilles 06756 Petit,8487821390
2020-12-16,"83, rue Charles Diallo 71417 MaréchalVille",7267342449
2020-10-23,"20, chemin de Pineau 26928 Fernandez",5298902321
2022-04-10,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer",2645305745
2022-12-28,"11, avenue Carlier 57944 Legrand",5384610201
2022-01-13,"38, chemin Julien 15846 Peron-sur-Grenier",1552636347
2021-10-03,"83, rue Charles Diallo 71417 MaréchalVille",9533395560
2023-12-03,rue de Tanguy 44327 Sainte Antoine,3180759815
2020-02-02,"69, chemin Le Goff 62402 Saint David",3005393867
2022-01-30,"24, rue Robert 75624 Benoit-sur-Aubert",1534832863
2022-01-09,rue de Mendès 47183 Pereznec,1281803745
