SIRET,idGroupe,RFID,dateReunion,adresse
31600246537342,1231672681,6458987244,2021-12-13,"75, avenue de Michel 81614 Meunierdan"
55092167093295,6793816076,2573151329,2024-01-06,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
55627527881308,6356963178,3273693483,2023-01-29,"28, rue Rodrigues 95203 Gilbert"
61145436460441,5622045506,3461042679,2022-01-29,"12, chemin Letellier 83914 Jacquet"
51258572017295,2740300555,5713006260,2020-09-25,"83, rue Charles Diallo 71417 MaréchalVille"
98329158407802,8970764836,5002489376,2021-12-20,"943, avenue de Vallée 53176 Le Rouxboeuf"
35937003762553,8876413213,6348548973,2020-01-03,"83, rue Raymond Bourgeois 48520 Ollivier"
49391417241429,3498683433,8304481864,2023-01-21,"42, rue Delattre 30953 Vallée"
03363878717889,8654757824,6497341830,2021-12-27,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
92578022077836,6774919538,9697613179,2021-02-17,"20, chemin de Pineau 26928 Fernandez"
31600246537342,1231672681,4754512252,2021-05-30,"2, avenue de Raynaud 39343 Jourdan"
61145436460441,5622045506,6555542739,2022-12-11,"83, rue Charles Diallo 71417 MaréchalVille"
37712325010813,3487627735,9910693598,2022-09-28,"38, chemin Julien 15846 Peron-sur-Grenier"
51702503153255,1083144912,1401917637,2021-10-04,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
97619788371160,8894037471,5249201901,2020-01-11,"24, rue Robert 75624 Benoit-sur-Aubert"
33058399718832,5877273185,5977620577,2023-02-13,"38, chemin Julien 15846 Peron-sur-Grenier"
58903816331381,9072452886,4382440217,2021-01-10,"59, boulevard de Vallet 67649 Perrotboeuf"
80903770168495,8659756853,7431922232,2021-01-15,"11, avenue Carlier 57944 Legrand"
00525055521081,3706917257,6281844989,2022-01-08,rue De Sousa 82879 Roche
50318444534242,1177570259,5325594674,2020-12-21,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
00525055521081,3706917257,9683808082,2024-02-15,"27, rue Girard 17980 Lacombe-les-Bains"
89515745207186,5664845352,5180445122,2023-12-12,rue de Tanguy 44327 Sainte Antoine
80903770168495,8659756853,3466068648,2023-02-13,"435, boulevard Frédéric Texier 56186 Saint Victorn"
96073577228654,7738358497,7361102650,2021-02-11,"943, avenue de Vallée 53176 Le Rouxboeuf"
23421169317648,7713134262,3179778895,2021-02-19,"69, chemin Le Goff 62402 Saint David"
38934376101739,3030842343,8840090465,2020-09-21,"18, avenue Descamps 62353 Saint Margaux"
28088992559814,6723047732,7378797257,2021-02-05,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
03791523220638,8965668535,7074281546,2022-03-06,"69, chemin Le Goff 62402 Saint David"
89515745207186,4946804105,1885804364,2022-03-21,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
53749997792491,4131911466,4445130526,2020-03-16,"20, chemin de Pineau 26928 Fernandez"
66605720133153,9049066537,7272081547,2022-09-25,"8, rue Dumas 32441 David"
92578022077836,6774919538,3276834791,2022-10-23,avenue Gilles 06756 Petit
14548937752788,3462875358,7467988025,2022-01-05,"943, avenue de Vallée 53176 Le Rouxboeuf"
96073577228654,7738358497,9902368941,2021-04-20,"83, rue Charles Diallo 71417 MaréchalVille"
64026792801221,4215140589,4305211323,2021-12-29,"15, chemin de Durand 75909 Moreau"
48760293112824,2829168963,3555005929,2022-01-08,"11, avenue Carlier 57944 Legrand"
84377770359465,9596329928,6235515165,2023-02-04,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
41060060164448,5480431818,1153198127,2022-12-31,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
92578022077836,6774919538,3911876821,2022-09-24,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
79319466934413,7935233743,2652766700,2024-02-04,"20, chemin de Pineau 26928 Fernandez"
05466078207131,7459875960,6453642871,2023-11-05,"8, boulevard de Weiss 12784 Saint Luc"
23421169317648,7713134262,9453805007,2024-01-27,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
24818656352324,4261260447,8984321151,2022-07-17,"61, boulevard de Blanc 67736 Sainte Simonenec"
44112288376085,3431295653,6909918668,2020-02-04,"1, boulevard Coste 89602 Delattre-sur-Raymond"
37712325010813,3487627735,2677673262,2020-01-03,rue de Mendès 47183 Pereznec
37712325010813,3487627735,5586284492,2022-01-06,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
98329158407802,8970764836,1064179847,2020-12-08,"92, rue de Cousin 56814 Saint Adrienne"
90456978427461,2369643785,5503681987,2021-03-01,"83, rue Raymond Bourgeois 48520 Ollivier"
46800968940449,7967163462,4319351806,2022-11-14,"92, rue de Gaillard 02327 ReyBourg"
03363878717889,8654757824,8599414533,2023-05-17,"16, boulevard Barre 97373 Sainte LuceVille"
98329158407802,8970764836,1064179847,2023-01-29,"9, avenue Bertrand Pons 15496 Lefort-sur-Hebert"
79319466934413,8236279818,1782249598,2024-09-13,"15, chemin de Durand 75909 Moreau"
98329158407802,8970764836,4232711202,2020-12-24,"29, chemin de Maréchal 31762 Pascal-sur-Joly"
49391417241429,4551123954,4126960534,2024-01-30,"92, rue de Cousin 56814 Saint Adrienne"
24818656352324,4261260447,4891224054,2020-05-02,"16, boulevard Barre 97373 Sainte LuceVille"
33058399718832,5877273185,9859965108,2022-01-18,"37, avenue Pierre Rodriguez 97636 Baron"
36788219232010,5735019659,5149211572,2020-12-30,"435, boulevard Frédéric Texier 56186 Saint Victorn"
36788219232010,2447515723,2312233043,2023-01-18,"83, rue Raymond Bourgeois 48520 Ollivier"
23421169317648,3322968243,8776659403,2022-12-27,"75, avenue de Michel 81614 Meunierdan"
79319466934413,8236279818,1163075171,2020-08-30,"38, chemin Julien 15846 Peron-sur-Grenier"
51702503153255,1083144912,1353958751,2022-04-11,"28, rue Rodrigues 95203 Gilbert"
80723535542121,1214418842,6221059812,2020-03-25,"37, avenue Pierre Rodriguez 97636 Baron"
32248510419942,9252043601,3844250035,2022-09-11,chemin de Faivre 97611 Saint Alfred-sur-Mer
79319466934413,8236279818,5705297446,2023-02-02,rue de Mendès 47183 Pereznec
84747849229230,2548185245,8116224158,2022-02-25,"8, boulevard de Weiss 12784 Saint Luc"
38934376101739,3030842343,7957762367,2023-04-27,boulevard de Ribeiro 90180 Ruiz-les-Bains
70263465761771,2945965350,7326184660,2021-03-29,"943, avenue de Vallée 53176 Le Rouxboeuf"
81863341627805,4526121248,4620179954,2020-12-12,"42, rue Delattre 30953 Vallée"
57003007362412,2020403668,5547188385,2022-09-02,"20, chemin de Pineau 26928 Fernandez"
81167159265939,7999060766,7270958745,2023-11-13,"11, avenue Carlier 57944 Legrand"
11514703785093,8283391142,9198179138,2023-05-13,"75, avenue de Michel 81614 Meunierdan"
55627527881308,6356963178,4799916353,2021-02-01,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
03791523220638,8965668535,8402569907,2023-05-13,"59, boulevard de Vallet 67649 Perrotboeuf"
90456978427461,2369643785,5876210664,2022-03-01,"92, rue de Cousin 56814 Saint Adrienne"
14548937752788,3462875358,5050071593,2023-10-14,boulevard de Ribeiro 90180 Ruiz-les-Bains
96073577228654,7738358497,9417769814,2023-04-23,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
64717768616115,7919556033,1420026470,2023-11-29,"690, boulevard Constance Martinez 69634 Lucas"
46800968940449,7967163462,8241510322,2024-03-02,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
69511036882363,2557438769,9647161825,2021-10-03,"87, boulevard Élise Schmitt 45371 Sainte Diane"
53060616902393,2954742847,8376842674,2025-09-29,"24, rue Robert 75624 Benoit-sur-Aubert"
06993304653729,5366105887,5099443097,2020-05-29,"18, avenue Descamps 62353 Saint Margaux"
49391417241429,4551123954,6341806311,2020-01-12,"13, rue Ferreira 75434 Legendre-sur-Mer"
00525055521081,3706917257,6687265928,2021-01-26,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
38934376101739,3030842343,7406014759,2022-04-02,"27, rue Girard 17980 Lacombe-les-Bains"
53749997792491,4131911466,3031742578,2021-07-20,"79, chemin de Thibault 97228 Mahe"
58903816331381,9072452886,6880047918,2021-01-14,"87, boulevard Élise Schmitt 45371 Sainte Diane"
70263465761771,2945965350,1102996998,2023-12-19,"92, rue de Cousin 56814 Saint Adrienne"
23421169317648,7713134262,2664595732,2020-02-25,"27, rue Girard 17980 Lacombe-les-Bains"
51702503153255,8968339833,5129061547,2023-01-01,"8, chemin Fernandez 47926 Henry-les-Bains"
11514703785093,8283391142,5158380020,2020-04-24,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
51258572017295,2740300555,9639698277,2021-07-21,"55, chemin Denis Dufour 95266 Chartier"
57003007362412,2020403668,1982420622,2022-04-03,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
79319466934413,7935233743,7635341606,2020-12-29,"8, rue Dumas 32441 David"
79319466934413,8236279818,7332256898,2022-01-30,"87, boulevard Élise Schmitt 45371 Sainte Diane"
66605720133153,9049066537,4818756769,2021-11-15,"87, chemin de Lemaire 48306 Saint Valérienec"
28088992559814,6723047732,8333387794,2022-02-20,"87, chemin de Lemaire 48306 Saint Valérienec"
81863341627805,4526121248,7744742008,2022-01-02,"38, chemin Julien 15846 Peron-sur-Grenier"
06993304653729,5366105887,5099443097,2023-04-06,"6, boulevard Dumont 10478 Pottier"
57003007362412,2020403668,5833093193,2025-11-03,rue de Tanguy 44327 Sainte Antoine
89515745207186,4946804105,8657132903,2023-12-02,"42, rue Delattre 30953 Vallée"
64026792801221,4215140589,1161134518,2020-02-22,"690, boulevard Constance Martinez 69634 Lucas"
66605720133153,9049066537,2541580240,2024-02-24,"94, avenue de Bigot 49107 Sainte Mathilde-les-Bain"
98183300737893,7970714119,1472348571,2020-04-26,"37, avenue Pierre Rodriguez 97636 Baron"
49917554883966,3794479229,9499426493,2020-01-01,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
32248510419942,2587949349,9406832532,2021-12-07,avenue Gilles 06756 Petit
48760293112824,2829168963,5200509525,2021-12-11,"8, rue Dumas 32441 David"
92578022077836,6774919538,3793070545,2020-01-12,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
36788219232010,2447515723,7299561833,2023-02-07,"20, chemin de Pineau 26928 Fernandez"
79319466934413,7935233743,4677516329,2022-04-14,rue de Mendès 47183 Pereznec
83907434907681,9483825704,1213334870,2021-10-04,"1, boulevard Coste 89602 Delattre-sur-Raymond"
24818656352324,4261260447,6779044843,2020-09-16,boulevard de Ribeiro 90180 Ruiz-les-Bains
00525055521081,3706917257,4828635338,2020-01-10,"943, avenue de Vallée 53176 Le Rouxboeuf"
83876695122502,8054020172,6573787624,2021-02-06,"92, rue de Cousin 56814 Saint Adrienne"
03363878717889,8654757824,5634664257,2022-05-09,"15, chemin de Durand 75909 Moreau"
46800968940449,7967163462,3628102371,2022-10-11,rue De Sousa 82879 Roche
22389614872404,4437557565,2868212076,2022-01-11,"83, rue Raymond Bourgeois 48520 Ollivier"
24818656352324,4261260447,1538464500,2025-12-08,"83, rue Raymond Bourgeois 48520 Ollivier"
03791523220638,8965668535,1086308924,2022-01-29,rue de Mendès 47183 Pereznec
64717768616115,7919556033,9439135573,2023-05-06,"435, boulevard Frédéric Texier 56186 Saint Victorn"
31600246537342,1231672681,6558509420,2022-09-06,"83, rue Charles Diallo 71417 MaréchalVille"
23421169317648,3322968243,3937799324,2021-02-17,"87, boulevard Élise Schmitt 45371 Sainte Diane"
48760293112824,2829168963,5498634387,2022-01-28,"1, boulevard Coste 89602 Delattre-sur-Raymond"
03363878717889,8654757824,8526184601,2024-02-23,rue De Sousa 82879 Roche
90456978427461,2369643785,2921575716,2023-01-16,"2, avenue de Raynaud 39343 Jourdan"
57003007362412,2020403668,2613190617,2024-01-23,avenue Gilles 06756 Petit
22389614872404,4437557565,6025871176,2022-03-27,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
70263465761771,2945965350,2532252205,2024-02-19,"943, avenue de Vallée 53176 Le Rouxboeuf"
79319466934413,8236279818,3909957132,2024-02-06,"24, rue Robert 75624 Benoit-sur-Aubert"
51258572017295,2740300555,7013730549,2021-02-18,"75, avenue de Michel 81614 Meunierdan"
92578022077836,3392728242,8812224660,2023-03-23,"61, boulevard de Blanc 67736 Sainte Simonenec"
48760293112824,2829168963,9090000699,2021-07-08,avenue Gilles 06756 Petit
23421169317648,7713134262,5275236866,2020-11-13,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
66605720133153,9049066537,8505074257,2021-01-08,"8, rue Dumas 32441 David"
00525055521081,3706917257,4805214437,2022-10-26,"435, boulevard Frédéric Texier 56186 Saint Victorn"
79317073641194,1291576549,1890705727,2021-11-18,"8, rue Dumas 32441 David"
51702503153255,1083144912,6863439608,2022-09-02,"16, boulevard Barre 97373 Sainte LuceVille"
14548937752788,3462875358,7467988025,2022-02-05,"27, rue Girard 17980 Lacombe-les-Bains"
03791523220638,8965668535,7188503425,2020-08-29,"15, chemin de Durand 75909 Moreau"
35937003762553,8876413213,5815638974,2021-01-31,"79, chemin de Thibault 97228 Mahe"
49917554883966,3794479229,7720683615,2020-04-06,"6, boulevard Dumont 10478 Pottier"
30426192025617,6050453215,5379803078,2022-01-05,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
89515745207186,5664845352,4352763153,2023-03-23,"2, avenue de Raynaud 39343 Jourdan"
36788219232010,2447515723,8302545511,2024-12-21,"27, rue Girard 17980 Lacombe-les-Bains"
84377770359465,9596329928,1560264531,2020-06-29,rue De Sousa 82879 Roche
84747849229230,2548185245,5265461478,2023-09-15,"92, rue de Cousin 56814 Saint Adrienne"
66605720133153,9049066537,8418448534,2022-06-01,"92, rue de Cousin 56814 Saint Adrienne"
83907434907681,9483825704,6513700316,2020-02-21,"92, rue de Gaillard 02327 ReyBourg"
55092167093295,6793816076,2646039891,2022-05-12,"48, boulevard Muller 71270 Klein-sur-Mer"
90456978427461,2369643785,8667523862,2021-01-30,"8, chemin Fernandez 47926 Henry-les-Bains"
61145436460441,5622045506,5739530686,2022-02-05,avenue Gilles 06756 Petit
90456978427461,2369643785,6311526513,2020-11-06,"6, boulevard Dumont 10478 Pottier"
79319466934413,7935233743,3844197618,2020-05-27,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
57003007362412,2020403668,8814652731,2022-01-17,"28, rue Rodrigues 95203 Gilbert"
83876695122502,8054020172,8709015411,2024-02-22,"42, rue Delattre 30953 Vallée"
53060616902393,2954742847,4524410496,2022-12-29,rue de Tanguy 44327 Sainte Antoine
96073577228654,7738358497,1270099500,2021-02-18,"23, boulevard Patrick Boulanger 22560 Sainte Margo"
89515745207186,5664845352,9198295237,2023-12-13,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
55092167093295,6793816076,9225800794,2022-12-22,"48, boulevard Muller 71270 Klein-sur-Mer"
51702503153255,1083144912,2319603407,2020-01-27,"85, avenue Margaux Fernandez 24712 Saint Julie-sur"
63950133687266,3538927591,4969930673,2020-07-04,"87, boulevard Élise Schmitt 45371 Sainte Diane"
80723535542121,1214418842,5956602346,2024-02-16,"13, rue Ferreira 75434 Legendre-sur-Mer"
49391417241429,4551123954,8145518669,2022-03-31,"79, chemin de Thibault 97228 Mahe"
46800968940449,7967163462,9955422566,2023-01-21,rue De Sousa 82879 Roche
23421169317648,7713134262,6586885183,2024-08-01,"8, rue Joséphine Allard 47545 Sainte Éric-sur-Mer"
70263465761771,2945965350,1131307182,2021-02-15,"13, rue Ferreira 75434 Legendre-sur-Mer"
69511036882363,2557438769,1981374234,2023-04-13,"16, boulevard Barre 97373 Sainte LuceVille"
03363878717889,8654757824,5749671536,2022-12-24,"8, boulevard de Weiss 12784 Saint Luc"
66605720133153,9049066537,5465007963,2021-05-21,"37, avenue Pierre Rodriguez 97636 Baron"
06993304653729,5366105887,4418349140,2022-04-14,"83, rue Charles Diallo 71417 MaréchalVille"
98183300737893,7970714119,9842837488,2022-10-09,"12, chemin Letellier 83914 Jacquet"
83876695122502,8054020172,5730539825,2021-01-10,"15, chemin de Durand 75909 Moreau"
63950133687266,3538927591,1814324625,2021-10-13,avenue Gilles 06756 Petit
49391417241429,3498683433,1415644613,2021-02-11,"24, rue Robert 75624 Benoit-sur-Aubert"
55092167093295,6793816076,2447710674,2023-05-02,"2, avenue Adèle Jean 20179 Sainte AndréeVille"
96073577228654,7738358497,6719305543,2025-12-23,"8, boulevard de Weiss 12784 Saint Luc"
58903816331381,9072452886,9864175317,2022-01-10,"8, chemin Fernandez 47926 Henry-les-Bains"
98329158407802,8970764836,4413827428,2022-12-25,"15, chemin de Durand 75909 Moreau"
38934376101739,3030842343,8232602085,2022-01-25,"1, boulevard Coste 89602 Delattre-sur-Raymond"
53060616902393,2954742847,7699824019,2026-01-01,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
80723535542121,1214418842,7356250653,2024-02-10,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
80723535542121,1214418842,7313585857,2021-01-04,rue De Sousa 82879 Roche
44112288376085,3431295653,7683420902,2021-01-03,"24, rue Robert 75624 Benoit-sur-Aubert"
31600246537342,1231672681,7482279932,2020-12-30,"51, boulevard de Jean 97679 Sainte Valérieboeuf"
79319466934413,7935233743,4919640890,2021-04-26,"28, rue Rodrigues 95203 Gilbert"
28088992559814,6723047732,7806056918,2021-01-11,chemin de Faivre 97611 Saint Alfred-sur-Mer
44112288376085,3431295653,3655094371,2023-12-11,"15, chemin de Durand 75909 Moreau"
29007121912554,3038314745,2276701205,2024-01-13,"48, boulevard Muller 71270 Klein-sur-Mer"
32248510419942,2587949349,8510495740,2023-02-21,"8, rue Dumas 32441 David"
49391417241429,3498683433,1023106904,2024-01-20,rue de Tanguy 44327 Sainte Antoine
38934376101739,3030842343,4019543631,2020-05-28,"6, boulevard Dumont 10478 Pottier"
29007121912554,3038314745,7903868043,2022-02-21,"61, boulevard de Blanc 67736 Sainte Simonenec"
35937003762553,8358901571,3340445122,2021-07-26,"38, chemin Julien 15846 Peron-sur-Grenier"
30426192025617,6050453215,2903922060,2023-02-15,"48, boulevard Muller 71270 Klein-sur-Mer"
33058399718832,5877273185,5833029681,2021-04-15,"55, chemin Denis Dufour 95266 Chartier"
84747849229230,2548185245,1997344146,2020-11-13,"61, boulevard de Blanc 67736 Sainte Simonenec"
64026792801221,4215140589,6645357886,2023-05-25,"83, rue Raymond Bourgeois 48520 Ollivier"
79317073641194,1291576549,3000751593,2023-02-04,"13, rue Ferreira 75434 Legendre-sur-Mer"
35937003762553,8358901571,2480984470,2023-01-26,"83, rue Charles Diallo 71417 MaréchalVille"
96073577228654,7738358497,9330932074,2023-01-09,"435, boulevard Frédéric Texier 56186 Saint Victorn"
84747849229230,2548185245,8830728994,2023-12-13,"87, boulevard Élise Schmitt 45371 Sainte Diane"
50318444534242,1177570259,8044430487,2023-05-19,"69, chemin Le Goff 62402 Saint David"
80903770168495,8659756853,3466068648,2020-12-13,"69, chemin Le Goff 62402 Saint David"
49391417241429,4551123954,7250408121,2025-12-04,"11, avenue Carlier 57944 Legrand"
44112288376085,3431295653,3003083163,2022-08-15,"27, rue Girard 17980 Lacombe-les-Bains"
98329158407802,8970764836,1431281226,2023-02-20,"83, rue Charles Diallo 71417 MaréchalVille"
41060060164448,5480431818,1427591045,2023-09-19,"13, rue Ferreira 75434 Legendre-sur-Mer"
83876695122502,8054020172,8455371024,2024-01-12,chemin de Faivre 97611 Saint Alfred-sur-Mer
